Property_type,Property_city,Property_location,Bedrooms,Bathrooms,Parking_space,Floor_size,Estate_Agent,Property_price
Apartment,Sandton,"Sandton Central",2,3,2,85,"Rawson Properties Sandton - Morningside",24000
Apartment,Sandton,"Sandton Central",2,3,3,NULL,"Landsdowne Investment Properties",75000
Apartment,Sandton,"Sandton Central",2,3,3,120,"You Realty",49000
Apartment,Sandton,"Sandton Central",2,3,3,60,"Aurum Realty",102000
Apartment,Sandton,"Sandton Central",2,3,3,67,"Aurum Realty",100800
Apartment,Sandton,"Sandton Central",3,3,2,NULL,"LuxLiv Property Group",45000
Apartment,Sandton,Simba,2,2,2,91,"RE/MAX Evolve",20000
Apartment,Sandton,Strathavon,2,2,1,150,Mandated,16000
Apartment,Sandton,Strathavon,2,2,2,NULL,"Only Realty DevComm",14500
Apartment,Sandton,Strathavon,2,2,2,36,"RE/MAX Evolve",15900
Apartment,Sandton,Strathavon,2,2,2,65,"Aurum Realty",13500
Apartment,Sandton,Strathavon,2,2,2,99,"RE/MAX Advantage",15900
Apartment,Sandton,Strathavon,3,3,2,154,"Knightsbridge Properties",13500
Apartment,Sandton,Sunninghill,1,2,2,124,"Attorney Realtor Hub",14000
Apartment,Sandton,Sunninghill,2,1,1,NULL,"Landsdowne Investment Properties",9030
Apartment,Sandton,Sunninghill,2,1,1,44,"Etchells & Young Property Brokers",12000
Apartment,Sandton,Sunninghill,2,1,2,122,"Ithemba Property",8690
Apartment,Sandton,Sunninghill,2,1,2,172,"RE/MAX One Waterfall",11500
Apartment,Sandton,Sunninghill,2,1,2,182,"GP Realty Group",11000
Apartment,Sandton,Sunninghill,2,1,2,185,"Ithemba Property",8980
Apartment,Sandton,Sunninghill,2,1,2,24,"IHS Property Management",10700
Apartment,Sandton,Sunninghill,2,1,3,175,"Century 21 Sandton",10000
Apartment,Sandton,Sunninghill,2,2,1,110,"You Realty",11999
Apartment,Sandton,Sunninghill,2,2,1,50,"RE/MAX One - Kramerville",11750
Apartment,Sandton,Sunninghill,2,2,1,92,"The Empire Properties",10000
Apartment,Sandton,Sunninghill,2,2,1,93,"Etchells & Young Property Brokers",13500
Apartment,Sandton,Sunninghill,2,2,2,NULL,"Evolate Real Estate",11999
Apartment,Sandton,Sunninghill,2,2,2,162,"Renprop Residential",8100
Apartment,Sandton,Sunninghill,2,2,2,34,"Century 21 Sandton",8100
Apartment,Sandton,Sunninghill,2,2,2,36,"RE/MAX One - Kramerville",11500
Apartment,Sandton,Sunninghill,2,2,2,44,"Real Estate Services",9800
Apartment,Sandton,Sunninghill,3,1,3,150,"Evolate Real Estate",11500
Apartment,Sandton,Witkoppen,2,2,1,90,"Live Real Estate - Johannesburg North",11000
Apartment,Sandton,Witkoppen,2,2,3,50,"RE/MAX Evolve",13500
Apartment,Sandton,Wynberg,2,1,1,NULL,"O-YES Properties",7150
Apartment,Pretoria,Arcadia,3,1,1,56,"Just Sell Properties - North East",7580
Apartment,Pretoria,Meyerspark,3,1,2,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",7950
Apartment,Pretoria,"Monument Park",1,1,1,NULL,"Real Estate Services",8900
Apartment,Pretoria,Muckleneuk,3,2,1,56,"RealNet RainMaker",5600
Apartment,Pretoria,"Pretoria West",3,1,1,70,"Huurkor (Pty) LTD - Sunnyside",4790
Apartment,Pretoria,Silverton,3,1,1,NULL,"Just Sell Properties - North East",6900
Apartment,Pretoria,Sunnyside,3,1,2,63,"RE/MAX Property Merchants - Pretoria East, Mooikloof",7850
Apartment,Johannesburg,"Bellevue East",1,1,1,NULL,"Ithemba Property",6000
Apartment,Johannesburg,"Braamfontein Werf",2,1,1,75,"RE/MAX Evolve",17000
Apartment,Johannesburg,Dunkeld,3,2,1,115,"Firzt Realty Company",27000
Apartment,Johannesburg,"Dunkeld West",1,1,1,NULL,"Renprop Residential",100000
Apartment,Johannesburg,"Forest Hill",1,1,1,NULL,"National Letting",5300
Apartment,Johannesburg,Glenanda,3,2,1,91,"Evolate Real Estate",12000
Apartment,Johannesburg,Haddon,3,1,1,NULL,"National Letting",5300
Apartment,Johannesburg,Hillbrow,3,1,2,NULL,"Redcon Property Management",4950
Apartment,Johannesburg,Hillbrow,3,2,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",4950
Apartment,Johannesburg,Hillbrow,3,2,1,36,"AFHCO Holdings (Pty) Ltd Johannesburg",6800
Apartment,Johannesburg,"Houghton Estate",1,1,1,NULL,"Evolate Real Estate",68000
Apartment,Johannesburg,"Houghton Estate",3,2,2,NULL,"National Letting",30000
Apartment,Johannesburg,"Houghton Estate",3,2,2,35,"Tyson Properties Gauteng",29000
Apartment,Johannesburg,"Houghton Estate",3,3,2,NULL,"Real Estate Services",65000
Apartment,Johannesburg,"Houghton Estate",3,3,2,110,"Real Estate Services",16500
Apartment,Johannesburg,"Houghton Estate",3,3,2,110,"Zareena Kara Properties",18000
Apartment,Johannesburg,"Houghton Estate",3,3,2,30,"Knightsbridge Properties",60000
Apartment,Johannesburg,Kenilworth,3,1,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",5300
Apartment,Johannesburg,Kenilworth,3,1,1,NULL,"National Letting",4750
Apartment,Johannesburg,Kensington,3,2,2,NULL,"National Letting",20000
Apartment,Johannesburg,Killarney,3,2,1,92,"Real Estate Services",5000
Apartment,Johannesburg,Killarney,3,3,1,88,"City Property",22000
Apartment,Johannesburg,Killarney,3,3,2,121,"Silver Property Group",28500
Apartment,Johannesburg,Maboneng,2,1,2,117,"Jawitz Johannesburg North",6970
Apartment,Johannesburg,Oakdene,2,2,1,82,"Rent - A - Property",13000
Apartment,Johannesburg,Oakdene,3,2,1,73,"IHS Property Management",12000
Apartment,Johannesburg,Oaklands,1,1,2,57,"Real Estate Services",25000
Apartment,Johannesburg,Oaklands,2,1,1,27,"Redcon Property Management",23000
Apartment,Johannesburg,Oaklands,3,2,1,NULL,"Seeff Sandton",26000
Apartment,Johannesburg,Oaklands,3,2,1,NULL,"Tyson Properties Gauteng",26000
Apartment,Johannesburg,Oaklands,3,2,1,115,"Firzt Realty Company",25000
Apartment,Johannesburg,Oaklands,3,2,2,NULL,"Real Estate Services",26000
Apartment,Johannesburg,Oaklands,3,3,1,NULL,"Preferental Platform",25000
Apartment,Johannesburg,Oaklands,3,3,1,NULL,"Real Estate Services",24999
Apartment,Johannesburg,Oaklands,3,3,1,62,"RE/MAX Superior - Mulbarton",25000
Apartment,Johannesburg,Oaklands,3,3,2,65,"RE/MAX Superior - Mulbarton",25000
Apartment,Johannesburg,Oaklands,3,3,2,80,"Engel & Volkers MLC",26000
Apartment,Johannesburg,Rosebank,3,3,1,156,"Renprop Residential",25000
Apartment,Johannesburg,Rosebank,3,3,2,42,"AFHCO Holdings (Pty) Ltd Johannesburg",23000
Apartment,Johannesburg,Rosettenville,1,1,1,90,"City Property",5300
Apartment,Johannesburg,Sandringham,3,2,1,122,"Mafadi Property Management Office",23000
Apartment,Johannesburg,Sandringham,3,3,2,83,"Renprop Residential",27000
Apartment,Johannesburg,Saxonwold,3,2,2,NULL,"Century 21 Sandton",21500
Apartment,Johannesburg,Suideroord,1,1,1,NULL,"City Property",7000
Apartment,Johannesburg,Townsview,3,1,1,75,"Redcon Property Management",5300
Apartment,Johannesburg,Troyeville,3,1,2,35,"Preferental Platform",5904
Apartment,Johannesburg,Turffontein,1,1,2,NULL,"RE/MAX One - Kramerville",5300
Apartment,Johannesburg,Turffontein,3,1,1,NULL,"Real Estate Services",7850
Apartment,Johannesburg,Waverley,2,2,2,76,"You Realty",16500
Apartment,Johannesburg,Westdene,2,1,1,80,"Framework Property Services",3000
Apartment,Johannesburg,Westdene,2,2,1,70,"Redcon Property Management",3300
Apartment,Johannesburg,Westdene,3,1,1,82,"Jawitz Johannesburg North",9500
Apartment,Johannesburg,"Winchester Hills",2,1,1,153,"AFHCO Holdings (Pty) Ltd Johannesburg",8500
Apartment,Johannesburg,"Winchester Hills",2,2,1,100,"Landsdowne Investment Properties",9995
Apartment,Johannesburg,"Winchester Hills",3,3,2,83,"Silver Property Group",9500
Apartment,Johannesburg,Yeoville,3,1,1,107,"Firzt Realty Company",6500
Apartment,Midrand,"Barbeque Downs",1,2,2,115,"Evolate Real Estate",10500
Apartment,Midrand,"Barbeque Downs",3,2,2,110,"Real Estate Services",10500
Apartment,Midrand,"Blue Hills",3,2,2,95,"Houss Rentals",11700
Apartment,Midrand,Carlswald,2,1,2,126,"CSi Property Group",18000
Apartment,Midrand,Carlswald,2,2,1,NULL,"Live Real Estate - Johannesburg North",18000
Apartment,Midrand,Carlswald,2,2,1,NULL,"Live Real Estate - Johannesburg North",25000
Apartment,Midrand,Carlswald,2,2,2,68,"BC Rentals & Sales",16000
Apartment,Midrand,Carlswald,3,2,1,NULL,"EXP South Africa",18000
Apartment,Midrand,Carlswald,3,2,2,118,"Real Estate Services",19000
Apartment,Midrand,Carlswald,3,2,2,68,"Harprop Real Estate",11000
Apartment,Midrand,Carlswald,3,2,2,85,"Real Estate Services",18000
Apartment,Midrand,"Carlswald Estate",2,2,1,NULL,"EXP South Africa",18000
Apartment,Midrand,"Crowthorne AH",1,1,1,55,"RE/MAX One Waterfall",16200
Apartment,Midrand,"Crowthorne AH",2,2,2,NULL,"EXP South Africa",15999
Apartment,Midrand,"Erand Gardens",3,2,2,NULL,"Real Estate Services",17000
Apartment,Midrand,"Erand Gardens",3,2,2,60,Mandated,9000
Apartment,Midrand,"Halfway Gardens",1,1,1,NULL,Zikhethele,55000
Apartment,Midrand,"Halfway Gardens",2,2,1,93,"EXP South Africa",16500
Apartment,Midrand,Kyalami,2,2,2,64,Mandated,16300
Apartment,Midrand,"Kyalami AH",3,2,2,67,"RE/MAX One Waterfall",15500
Apartment,Midrand,"Kyalami AH",3,2,2,92,"AFHCO Holdings (Pty) Ltd Johannesburg",10000
Apartment,Midrand,"Kyalami Hills",1,1,1,101,"EXP South Africa",18000
Apartment,Midrand,"Kyalami Hills",1,2,2,56,"EXP South Africa",18000
Apartment,Midrand,"Kyalami Hills",2,2,1,123,"Harprop Real Estate",23000
Apartment,Midrand,"Kyalami Hills",2,2,1,65,"Plus Group Properties",18000
Apartment,Midrand,"Kyalami Hills",2,2,2,109,"Real Estate Services",19000
Apartment,Midrand,"Kyalami Hills",3,2,2,65,"Preferental Platform",18000
Apartment,Midrand,Noordwyk,2,1,1,49,"BC Rentals & Sales",3300
Apartment,Midrand,Riversands,1,2,2,NULL,"RE/MAX One Waterfall",9200
Apartment,Midrand,Riversands,2,1,1,45,"AFHCO Holdings (Pty) Ltd Johannesburg",10300
Apartment,Midrand,Riversands,3,2,2,107,"GP Realty Group",10100
Apartment,Midrand,Riversands,3,2,2,115,"AFHCO Holdings (Pty) Ltd Johannesburg",9200
Apartment,Midrand,"Steyn City",3,3,2,191,"Harprop Real Estate",42750
Apartment,Midrand,"Steyn City",3,3,2,31,"Real Estate Services",61060
Apartment,Midrand,Summerset,1,1,1,40,"Attorney Realtor Hub",12000
Apartment,Midrand,Summerset,2,1,1,35,"Attorney Realtor Hub",40000
Apartment,Midrand,Summerset,2,1,2,NULL,"RE/MAX Evolve",13500
Apartment,Midrand,Summerset,3,2,1,NULL,"RE/MAX One Waterfall",20500
Apartment,Midrand,Summerset,3,2,1,82,"EXP South Africa",20000
Apartment,Midrand,"The Polofields",1,1,1,NULL,"Harprop Real Estate",29500
Apartment,Midrand,"The Polofields",2,1,1,NULL,"Real Estate Services",22500
Apartment,Midrand,"The Polofields",2,1,1,74,"Real Estate Services",29000
Apartment,Midrand,"The Polofields",2,1,2,118,"Keller Williams Edge",27000
Apartment,Midrand,"The Polofields",2,2,2,NULL,"RE/MAX Infoglobe - Centurion",29000
Apartment,Midrand,"The Polofields",3,1,2,115,"LuxLiv Property Group",22000
Apartment,Midrand,"The Polofields",3,2,1,NULL,Zikhethele,35000
Apartment,Midrand,"The Polofields",3,2,2,NULL,"Tyson Properties Gauteng",21000
Apartment,Midrand,"The Polofields",3,2,2,116,"Real Estate Services",30000
Apartment,Midrand,"Vorna Valley",2,2,1,74,"Plus Group Properties",9000
Apartment,Midrand,"Vorna Valley",3,2,1,92,"RE/MAX One Waterfall",3200
Apartment,Midrand,Waterfall,1,1,1,110,"RE/MAX Advantage",26000
Apartment,Midrand,Waterfall,1,1,1,120,"Real Estate Services",19200
Apartment,Midrand,Waterfall,1,1,1,39,"Real Estate Services",18000
Apartment,Midrand,Waterfall,1,1,1,46,"RE/MAX One Waterfall",23000
Apartment,Midrand,Waterfall,1,1,2,NULL,"RE/MAX Infoglobe - Centurion",90000
Apartment,Midrand,Waterfall,1,1,2,44,"RE/MAX One Waterfall",19000
Apartment,Midrand,Waterfall,2,1,1,54,"Evolate Real Estate",16000
Apartment,Midrand,Waterfall,2,1,1,95,"CSi Property Group",22200
Apartment,Midrand,Waterfall,2,1,2,118,"CSi Property Group",22000
Apartment,Midrand,Waterfall,2,1,2,74,"RE/MAX One Waterfall",20000
Apartment,Midrand,Waterfall,2,2,2,NULL,"Real Estate Services",16000
Apartment,Midrand,Waterfall,2,2,2,110,"Real Estate Services",28000
Apartment,Midrand,Waterfall,2,2,2,115,"EXP South Africa",21000
Apartment,Midrand,Waterfall,2,2,2,120,"EXP South Africa",21000
Apartment,Midrand,Waterfall,2,2,2,60,"Real Estate Services",14000
Apartment,Midrand,Waterfall,2,2,2,68,"Evolate Real Estate",11400
Apartment,Midrand,Waterfall,2,2,2,71,"Real Estate Services",17300
Apartment,Midrand,Waterfall,3,1,1,33,"Real Estate Services",17300
Apartment,Midrand,Waterfall,3,1,2,71,"Real Estate Services",19000
Apartment,Midrand,Waterfall,3,2,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",15500
Apartment,Midrand,Waterfall,3,2,1,NULL,"Aurum Realty",21000
Apartment,Midrand,Waterfall,3,2,1,NULL,"RE/MAX Town and Country Hatfield",18999
Apartment,Midrand,Waterfall,3,2,1,NULL,"Real Estate Services",22000
Apartment,Midrand,Waterfall,3,2,1,NULL,"Real Estate Services",24000
Apartment,Midrand,Waterfall,3,2,2,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",21000
Apartment,Midrand,Waterfall,3,2,2,NULL,"EXP South Africa",20000
Apartment,Midrand,Waterfall,3,2,2,NULL,"EXP South Africa",22000
Apartment,Midrand,Waterfall,3,2,2,NULL,"Keller Williams Select",24000
Apartment,Midrand,Waterfall,3,2,2,NULL,"RE/MAX One Waterfall",15000
Apartment,Midrand,Waterfall,3,2,2,NULL,"RE/MAX One Waterfall",25000
Apartment,Midrand,Waterfall,3,2,2,NULL,"RE/MAX One Waterfall",29500
Apartment,Midrand,Waterfall,3,2,2,NULL,"Real Estate Services",20500
Apartment,Midrand,Waterfall,3,2,2,NULL,"Real Estate Services",26000
Apartment,Midrand,Waterfall,3,2,2,114,"Live Real Estate - Johannesburg North",16300
Apartment,Midrand,Waterfall,3,2,2,114,Mandated,30000
Apartment,Midrand,Waterfall,3,2,2,116,"CSi Property Group",18200
Apartment,Midrand,Waterfall,3,2,2,120,"EXP South Africa",30000
Apartment,Midrand,Waterfall,3,2,2,120,"RE/MAX Infoglobe - Centurion",25000
Apartment,Midrand,Waterfall,3,2,2,51,"Houss Rentals",15200
Apartment,Midrand,Waterfall,3,2,2,68,"Houss Rentals",11400
Apartment,Midrand,Waterfall,3,2,2,74,"EXP South Africa",17500
Apartment,Midrand,Waterfall,3,2,2,74,"GP Realty Group",20000
Apartment,Midrand,Waterfall,3,2,2,81,"Firzt Realty Company",21000
Apartment,Midrand,Waterfall,3,2,2,90,"AFHCO Holdings (Pty) Ltd Johannesburg",20000
Apartment,Midrand,Waterfall,3,2,2,97,"Real Estate Services",20500
Apartment,Midrand,Waterfall,3,2,2,98,"RE/MAX One Waterfall",23000
Apartment,Midrand,"Waterfall Country Estate",1,2,2,48,"Real Estate Services",23000
Apartment,Midrand,"Waterfall Country Estate",3,2,1,NULL,"Etchells & Young Property Brokers",23000
Apartment,Midrand,"Waterfall View",3,2,2,NULL,Mandated,22500
Apartment,Pretoria,Annlin,2,2,2,71,"Real Estate Services",9400
Apartment,Pretoria,Annlin,3,1,1,60,"Landsdowne Investment Properties",8690
Apartment,Pretoria,Annlin,3,2,2,23,"RealNet RainMaker",9400
Apartment,Pretoria,Annlin,3,2,2,47,"Just Sell Properties - North East",9400
Apartment,Pretoria,Annlin,3,2,2,55,"Just Sell Properties - North East",9400
Apartment,Pretoria,Annlin-Wes,3,2,2,NULL,"RE/MAX Infoglobe - Constantia Park",7500
Apartment,Pretoria,Arcadia,3,2,1,92,"Apple Property Connection",3500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,42,"RE/MAX Property Merchants - Pretoria East, Mooikloof",18500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,NULL,"Huurkor (Pty) LTD - Sunnyside",22200
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,NULL,"Trafalgar Property Management - Pretoria",17000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,2,2,101,"RE/MAX Jacaranda - Faerie Glen",18000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,2,3,41,"RE/MAX Property Merchants - Pretoria East, Mooikloof",19000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",19000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,2,104,"Mountain Estates",27500
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,2,90,"RE/MAX Property Merchants - Pretoria East, Mooikloof",20000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,1,2,37,"RE/MAX Property Merchants - Pretoria East, Mooikloof",25000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,1,2,50,"CSi Property Group",15000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,1,2,66,"RE/MAX Property Merchants - Pretoria East, Mooikloof",20000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,1,NULL,"CSi Property Group",19900
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,1,103,"EXP South Africa",20000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,1,18,"IGrow Rentals",16500
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,1,40,"RE/MAX Infoglobe - Constantia Park",23760
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,NULL,"iQ Real Estate",22000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,NULL,"Just Sell Properties - North East",26000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,NULL,Mandated,25000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",19000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,1,"Keller Williams Edge",17000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,100,"Mountain Estates",25000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,41,"Just Sell Properties - North East",15500
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,72,"Just Sell Properties - North East",16000
Apartment,Pretoria,Brooklyn,2,2,1,NULL,"Plus Group Properties",28000
Apartment,Pretoria,Brooklyn,3,2,2,56,"Apple Property Connection",25000
Apartment,Pretoria,Brooklyn,3,3,2,NULL,"Huurkor Hatfield",20800
Apartment,Pretoria,Elarduspark,3,2,2,41,"Plus Group Properties",9850
Apartment,Pretoria,Elarduspark,3,2,2,43,"RE/MAX Property Merchants - Pretoria East, Mooikloof",9850
Apartment,Pretoria,Equestria,3,1,2,NULL,"Just Sell Properties - North East",8900
Apartment,Pretoria,"Faerie Glen",3,2,2,77,"Just Sell Properties - North East",13500
Apartment,Pretoria,Gezina,3,2,1,1,"Evolate Real Estate",8000
Apartment,Pretoria,"Greencreek Lifestyle Estate",3,2,1,NULL,"Huurkor Hatfield",12500
Apartment,Pretoria,Groenkloof,3,2,1,48,"RE/MAX Town and Country Hatfield",24000
Apartment,Pretoria,Hatfield,3,1,2,64,"Landsdowne Investment Properties",5000
Apartment,Pretoria,Hatfield,3,2,1,95,"Mountain Estates",3950
Apartment,Pretoria,Hazeldean,2,1,1,105,"CSi Property Group",9500
Apartment,Pretoria,Hazeldean,2,2,1,105,"RE/MAX Property Merchants - Pretoria East, Mooikloof",9500
Apartment,Pretoria,Hazeldean,2,3,1,130,"CSi Property Group",9500
Apartment,Pretoria,Hazeldean,3,2,1,105,"RE/MAX Capital",9500
Apartment,Pretoria,Hazeldean,3,2,1,125,"RE/MAX Infoglobe - Centurion",9800
Apartment,Pretoria,"Kameeldrift East",3,2,2,NULL,"Huurkor Hatfield",8900
Apartment,Pretoria,"Kameeldrift East",3,2,2,115,"Keller Williams Edge",10000
Apartment,Pretoria,"Kilner Park",3,2,1,NULL,"EXP South Africa",9850
Apartment,Pretoria,"La Montagne",3,3,1,63,"Plus Group Properties",17500
Apartment,Pretoria,Lynnwood,3,2,2,78,"Real Estate Services",22000
Apartment,Pretoria,Lynnwood,3,3,2,58,"Trafalgar Property Management - Pretoria",18000
Apartment,Pretoria,Magalieskruin,2,2,2,80,"Just Sell Properties - North East",11500
Apartment,Pretoria,Menlyn,3,2,1,111,"RealNet RainMaker",14500
Apartment,Pretoria,Menlyn,3,2,1,88,"RE/MAX Infoglobe - Constantia Park",30000
Apartment,Pretoria,Montana,3,2,1,107,"Just Sell Properties - North East",8000
Apartment,Pretoria,Montana,3,2,1,116,"Real Estate Services",8000
Apartment,Pretoria,Montana,3,2,1,75,"Just Sell Properties - North East",10500
Apartment,Pretoria,Montana,3,2,2,75,"Just Sell Properties - North East",8000
Apartment,Pretoria,Montana,3,3,1,45,"Plus Group Properties",21000
Apartment,Pretoria,Mooikloof,3,2,1,60,"Keller Williams Edge",11500
Apartment,Pretoria,"Mooikloof Glen",3,2,1,105,"RE/MAX Property Merchants - Pretoria East, Mooikloof",12500
Apartment,Pretoria,"Mooikloof Glen",3,2,2,60,"RealNet RainMaker",11500
Apartment,Pretoria,Moregloed,3,2,1,90,"Huurkor Hatfield",8500
Apartment,Pretoria,"Moreleta Park",3,2,1,104,"RE/MAX Infoglobe - Constantia Park",8500
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,2,NULL,"Pam Golding Properties - Pretoria Rentals",22000
Apartment,Pretoria,"Nieuw Muckleneuk",2,3,1,70,"Plus Group Properties",20800
Apartment,Pretoria,"Nieuw Muckleneuk",3,2,2,103,"Seeff Pretoria East",25000
Apartment,Pretoria,"Nieuw Muckleneuk",3,2,2,55,"Seeff Pretoria East",28500
Apartment,Pretoria,"Nieuw Muckleneuk",3,3,1,100,"Just Sell Properties - North East",20800
Apartment,Pretoria,"Nieuw Muckleneuk",3,3,1,122,"RE/MAX Property Merchants - Pretoria East, Mooikloof",20800
Apartment,Pretoria,"Olympus AH",3,3,2,51,"Keller Williams Edge",22000
Apartment,Pretoria,Queenswood,3,1,2,68,"Just Sell Properties - North East",9282
Apartment,Pretoria,Rietfontein,3,2,1,60,"RE/MAX Infoglobe - Centurion",9000
Apartment,Pretoria,"Roodepark Eco Estate",2,2,2,NULL,"Mountain Estates",10500
